p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
-40.89,-65.48,0.09,-1.02,-7.06,-59.57,-15.6,16.38,25.17,28.74,উ
-36.44,-64.36,-2.93,-3.17,-8.47,-45.8,-12.0,16.72,25.15,28.41,উ
-38.7,-62.47,5.59,0.5,-6.99,-51.61,-8.61,17.32,25.64,29.39,উ
-36.86,-59.61,19.5,11.82,1.41,-60.86,-6.48,19.67,27.97,30.08,উ
-36.51,-87.57,15.3,7.48,-0.66,-69.57,33.05,18.79,28.98,31.62,উ
-35.72,-87.47,13.13,6.24,-1.39,-69.75,56.22,19.62,29.39,32.17,উ
-36.98,-87.79,-6.4,-9.29,-12.48,-67.94,43.48,17.64,25.82,28.52,উ
-36.98,-89.18,-9.19,-11.33,-12.28,-66.69,77.37,17.1,24.58,27.23,উ
-35.03,-70.44,15.73,6.42,2.06,-56.12,-9.67,17.95,26.41,28.11,উ
-35.23,-69.83,4.19,4.59,6.47,-60.59,-4.72,18.16,28.22,30.09,উ
-37.35,-68.42,13.7,-1.51,-14.62,-62.43,-7.76,14.22,18.35,21.84,উ
-37.37,-66.21,11.53,7.94,9.44,-65.46,-7.3,15.99,26.89,31.23,উ
-36.38,-60.02,13.68,17.91,17.76,-71.18,-8.73,18.51,31.45,33.73,উ
-28.22,-45.89,21.69,19.27,14.82,-30.42,-12.28,21.53,33.1,33.59,উ
-37.78,-83.84,18.97,18.25,16.19,-44.99,-13.47,20.58,32.29,33.64,উ
-32.66,-71.43,19.22,17.54,15.71,-30.93,-7.92,19.09,30.65,32.86,উ
-39.59,-79.36,-2.97,10.55,11.64,-65.72,-10.97,18.07,29.13,32.0,উ
-36.03,-79.77,-1.4,9.69,10.68,-90.14,-4.2,16.06,28.86,31.69,উ
-36.63,-75.54,-4.64,-0.85,-0.05,-47.89,-10.56,16.15,26.36,29.95,উ
-32.05,-71.25,5.49,2.76,-2.27,-33.37,-8.56,14.2,22.61,24.39,উ
-29.85,-67.38,0.68,-4.68,-6.91,-45.76,85.83,32.64,35.8,35.36,উ
-36.83,-78.17,3.96,-0.08,-4.06,-55.73,76.5,21.95,28.46,29.48,উ
-38.25,-86.71,3.44,0.39,-4.2,-62.33,48.41,15.32,22.95,25.02,উ
-29.05,-76.19,14.28,7.84,1.51,-66.17,-1.88,17.52,26.5,27.67,উ
-24.65,-71.49,18.39,11.38,5.08,-64.75,5.82,21.35,29.63,29.71,উ
-22.22,-68.0,15.78,8.17,2.98,-56.73,23.47,29.19,35.05,33.73,উ
-20.69,-59.83,10.75,2.99,-0.27,-45.73,43.65,39.99,43.08,40.33,উ
-19.53,-58.45,15.0,6.37,1.75,-49.4,33.83,38.06,42.01,39.39,উ
-30.85,-77.3,8.94,3.23,-1.42,-57.9,36.36,23.02,29.86,30.62,উ
-37.66,-82.39,2.81,-0.85,-4.63,-58.03,66.63,18.59,25.34,26.75,উ
-39.51,-82.34,0.13,-3.13,-6.78,-55.5,71.47,18.77,25.14,27.01,উ
-29.29,-74.66,11.01,4.79,-0.35,-58.55,25.38,22.85,29.84,30.31,উ
-30.84,-75.26,9.59,4.2,-0.66,-58.1,28.87,22.72,29.57,30.1,উ
-26.91,-71.39,13.38,6.71,1.64,-58.71,23.03,25.0,31.68,31.47,উ
-24.26,-68.51,16.78,10.0,4.56,-59.48,22.37,26.01,33.01,32.6,উ
