p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
-15.86,27.35,41.77,27.51,-40.33,-81.84,3.32,38.75,34.48,29.63,ঐ
-16.0,29.02,38.8,25.6,-36.38,-72.6,12.49,49.96,42.23,37.29,ঐ
-13.92,31.23,40.18,26.8,-36.92,-72.29,12.33,51.41,42.24,36.83,ঐ
-11.3,35.38,44.69,31.55,-32.57,-74.92,10.37,52.89,40.99,32.45,ঐ
-3.26,41.0,56.24,42.21,-28.92,-81.97,-1.62,46.8,36.08,26.6,ঐ
6.98,33.98,56.23,43.13,-34.16,-95.86,-13.39,24.21,23.94,16.26,ঐ
0.15,30.13,50.33,37.3,-41.69,-95.63,-11.84,23.3,23.31,15.23,ঐ
-4.12,27.79,47.96,35.96,-41.54,-97.95,-10.19,23.19,23.92,19.13,ঐ
-7.72,24.39,44.78,33.13,-42.04,-99.05,-9.52,22.19,23.17,19.58,ঐ
-12.99,23.86,40.34,29.47,-42.28,-91.9,-0.75,32.54,31.14,30.93,ঐ
-7.32,29.42,47.88,34.84,-38.46,-92.78,-6.85,29.11,28.86,25.07,ঐ
-16.98,20.19,35.89,25.27,-45.21,-92.6,-0.21,30.15,29.51,32.23,ঐ
-15.51,26.29,40.24,30.32,-42.31,-102.74,4.14,36.77,31.23,29.87,ঐ
-14.64,19.74,36.15,27.74,-43.61,-100.43,-6.64,21.36,23.08,23.76,ঐ
-20.27,23.59,34.87,32.84,-41.85,-91.88,3.43,35.12,32.5,23.33,ঐ
-29.76,18.72,24.95,24.06,-44.22,-82.67,14.12,44.62,41.26,37.74,ঐ
-29.64,22.39,27.63,26.72,-34.66,-78.17,18.46,51.2,47.23,40.85,ঐ
-20.99,30.3,33.95,30.84,-33.14,-72.94,18.75,56.0,50.99,38.49,ঐ
-18.3,33.65,37.07,33.63,-30.07,-71.61,19.01,58.74,53.22,36.89,ঐ
-13.5,38.81,41.88,38.29,-26.38,-70.3,18.58,62.65,55.93,34.71,ঐ
-12.41,39.01,43.49,39.44,-27.2,-72.65,16.03,60.05,53.73,33.96,ঐ
-13.31,36.84,44.74,40.3,-29.36,-78.07,9.68,52.17,47.55,29.88,ঐ
-12.89,35.34,46.69,41.93,-30.95,-84.08,2.97,43.4,39.7,25.02,ঐ
-17.89,28.78,41.57,37.14,-35.89,-89.57,-0.2,34.37,32.93,22.6,ঐ
-20.92,25.29,37.92,34.03,-38.23,-91.05,0.1,32.77,31.59,22.13,ঐ
-31.86,13.05,26.43,24.81,-49.01,-100.71,0.35,26.43,25.22,23.19,ঐ
-34.8,13.03,24.06,22.39,-48.74,-95.97,3.75,30.79,29.13,28.89,ঐ
-34.86,13.31,23.89,20.83,-48.11,-95.16,5.31,32.41,30.1,29.9,ঐ
-34.65,17.74,24.22,20.74,-45.19,-82.6,12.68,42.3,37.73,39.56,ঐ
-19.46,32.26,41.28,34.83,-33.29,-80.72,9.3,47.4,41.02,33.22,ঐ
-15.15,37.64,46.71,39.29,-31.96,-78.96,7.46,49.48,41.91,27.6,ঐ
-14.11,33.65,48.25,39.89,-34.17,-90.78,-3.89,33.42,29.67,19.41,ঐ
-19.62,28.0,43.17,35.62,-37.82,-94.97,-4.02,29.24,26.72,18.78,ঐ
-21.8,25.39,40.28,33.1,-39.36,-97.14,-4.38,26.93,24.79,17.46,ঐ
-26.54,24.19,36.58,29.97,-41.67,-93.34,1.03,32.97,29.55,23.36,ঐ
-32.48,21.04,31.86,26.02,-42.79,-91.37,5.42,36.2,32.28,28.27,ঐ
-34.88,23.13,29.96,24.95,-39.0,-82.01,14.09,46.21,40.45,37.59,ঐ
-30.72,28.03,34.21,28.39,-35.38,-78.34,15.04,50.6,43.24,36.44,ঐ
-26.75,31.79,38.45,31.58,-32.98,-77.6,13.17,51.08,43.35,34.26,ঐ
-19.31,35.13,46.08,37.65,-32.19,-83.22,3.38,42.94,36.53,26.1,ঐ
-19.82,30.81,45.27,36.62,-35.12,-91.2,-3.54,31.89,28.64,20.73,ঐ
-27.89,20.76,34.25,26.72,-45.72,-95.07,-1.38,28.46,26.03,23.24,ঐ
-15.21,17.98,36.24,24.88,-54.26,-99.93,-8.0,18.51,22.56,24.27,ঐ
-1.98,19.01,33.98,25.29,-43.55,-96.49,-8.49,18.98,26.81,19.47,ঐ
-5.47,25.67,32.93,29.89,-44.74,-96.04,-4.46,23.1,28.35,18.95,ঐ
-8.35,19.02,27.37,22.56,-43.23,-96.98,-4.74,20.15,27.12,43.2,ঐ
-9.07,18.83,25.22,20.42,-36.35,-89.39,4.28,31.37,35.98,48.78,ঐ
-10.63,17.79,26.24,21.15,-34.83,-87.03,5.69,33.41,37.42,46.77,ঐ
-8.67,21.25,29.97,24.35,-33.85,-86.26,5.04,34.31,38.67,45.56,ঐ
-5.79,17.18,25.04,19.88,-35.38,-83.35,5.73,34.45,38.79,49.09,ঐ
-2.29,22.62,30.29,24.41,-31.39,-80.86,5.43,36.98,41.88,44.94,ঐ
-5.82,19.77,25.22,20.02,-24.12,-76.64,8.37,38.2,45.09,39.39,ঐ
-2.65,19.47,29.31,22.14,-27.76,-81.58,4.04,34.24,41.3,50.53,ঐ
