p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
-16.73,7.2,6.37,-3.6,-8.79,-1.59,15.46,39.78,38.6,43.07,ও
-17.96,4.08,3.86,-5.13,-10.23,-0.51,18.27,42.22,40.38,44.57,ও
-17.88,3.83,3.26,-6.09,-11.17,-0.18,18.78,42.22,40.23,44.56,ও
-19.36,1.09,0.0,-8.07,-11.18,-1.12,18.95,41.81,40.51,44.83,ও
-22.06,-1.08,-1.88,-8.69,-11.82,-3.6,19.62,42.45,41.23,45.47,ও
-23.64,-0.48,-1.5,-8.59,-12.56,-5.95,18.38,41.3,40.72,45.03,ও
-24.63,-4.17,-6.23,-12.84,-16.37,-2.37,19.64,41.94,40.53,44.76,ও
-27.75,-7.22,-8.64,-14.67,-18.19,-0.85,18.36,39.25,37.74,42.18,ও
-37.17,-15.17,-15.75,-19.1,-22.33,-4.16,17.78,37.36,35.28,39.87,ও
-23.25,11.92,18.95,8.21,4.64,-28.14,5.8,33.56,33.66,37.2,ও
-18.05,8.21,6.85,-3.36,-6.92,-31.67,16.44,44.58,42.39,45.5,ও
-10.75,15.53,16.05,5.72,-1.62,-17.49,17.7,46.82,44.47,45.25,ও
-9.56,10.47,10.86,1.48,-5.78,-7.83,15.2,42.65,41.91,44.14,ও
-19.82,5.19,5.83,-3.45,-10.12,-15.71,13.46,39.4,39.26,42.57,ও
-29.72,1.06,2.46,-5.56,-11.3,-27.03,11.96,37.65,38.38,42.37,ও
-15.4,7.17,5.92,-4.46,-10.3,-15.75,10.8,35.75,37.94,43.03,ও
-28.95,3.55,0.48,-8.26,-10.4,-22.54,8.54,33.36,33.77,38.67,ও
-26.76,4.25,0.73,-7.88,-10.09,-21.59,7.83,32.88,33.82,38.67,ও
-33.87,-9.74,-16.14,-24.41,-23.26,-46.01,11.65,38.55,37.87,47.26,ও
-34.78,3.28,0.64,-9.48,-13.48,-33.03,8.3,33.17,34.53,41.33,ও
-33.78,2.38,0.84,-8.62,-12.37,-52.82,4.44,30.97,33.71,39.74,ও
-33.17,2.46,0.4,-9.11,-12.74,-52.57,4.03,31.05,33.9,39.73,ও
-33.32,2.56,-0.12,-9.32,-13.2,-43.46,2.96,31.32,33.65,39.87,ও
-33.13,2.11,2.32,-6.86,-11.76,-40.48,5.31,30.73,31.89,37.06,ও
-37.02,-1.17,-1.39,-8.74,-13.03,-38.99,4.07,29.28,30.29,35.77,ও
-37.79,-1.85,-2.02,-9.37,-13.6,-39.24,3.98,28.81,29.85,35.4,ও
-35.97,0.41,0.61,-7.1,-11.79,-40.94,3.57,28.66,29.9,35.51,ও
-36.26,0.03,0.18,-7.06,-11.74,-41.32,3.28,28.32,29.6,35.04,ও
-48.26,-9.86,-9.19,-13.26,-17.87,-44.62,-3.14,19.56,21.49,28.39,ও
-46.54,-7.93,-7.11,-11.26,-17.12,-44.18,-1.7,21.06,23.2,30.24,ও
-44.65,-6.29,-6.1,-10.7,-16.53,-42.81,0.64,23.78,25.4,31.95,ও
-43.91,-5.29,-4.92,-9.58,-15.51,-43.91,0.05,23.69,25.33,31.76,ও
-40.64,-2.92,-2.85,-8.48,-14.03,-42.06,3.39,27.53,28.91,34.48,ও
-39.65,-1.93,-2.08,-7.88,-13.45,-41.89,4.19,28.65,30.07,35.8,ও
-39.43,-2.01,-1.98,-7.95,-13.41,-41.71,4.67,29.06,30.27,35.83,ও
-33.18,-1.7,-4.23,-11.13,-15.97,-30.62,15.22,40.45,39.19,44.27,ও
-35.84,-1.27,-2.31,-8.66,-13.34,-36.41,9.78,34.97,35.06,39.97,ও
-33.68,-0.61,-2.17,-8.77,-13.17,-33.69,12.78,38.65,38.11,42.41,ও
-27.14,3.99,1.81,-6.15,-10.03,-33.4,18.51,45.5,44.51,47.66,ও
-25.99,6.21,4.67,-3.69,-8.21,-35.71,16.45,43.72,43.34,46.07,ও
-26.5,5.89,4.21,-3.96,-8.26,-35.79,15.96,43.16,42.57,45.3,ও
-25.13,7.79,6.6,-1.88,-6.61,-37.82,15.28,42.74,42.36,45.19,ও
-25.15,7.63,6.14,-2.23,-6.84,-37.33,15.42,42.79,42.67,45.21,ও
-27.51,7.25,6.92,-1.25,-6.7,-41.39,11.47,38.67,39.33,42.26,ও
-27.03,7.85,7.0,-1.23,-6.98,-41.09,12.05,38.94,39.33,43.0,ও
-32.41,4.72,4.89,-2.21,-8.71,-45.38,6.36,32.1,33.72,38.56,ও
-34.43,3.65,4.53,-2.06,-8.9,-47.19,4.28,30.09,32.13,37.29,ও
-34.03,2.88,3.1,-3.79,-10.22,-44.03,6.7,32.33,33.61,38.86,ও
-35.23,1.73,1.89,-4.68,-10.6,-43.63,6.27,31.65,33.19,38.23,ও
-31.94,3.34,2.63,-4.38,-9.97,-40.4,10.2,36.02,36.77,41.35,ও
-27.05,7.43,6.54,-1.57,-7.28,-39.42,13.23,39.98,40.38,44.25,ও
-28.2,6.16,5.03,-2.85,-8.3,-39.44,12.56,39.33,39.53,43.44,ও
-29.56,6.27,5.88,-1.84,-7.88,-42.54,9.7,36.29,37.31,41.54,ও
-30.38,6.08,6.1,-1.26,-7.53,-43.49,8.62,35.21,36.45,40.69,ও
-38.54,1.07,2.68,-2.51,-9.47,-53.09,-1.42,23.03,26.55,32.66,ও
-33.86,4.14,4.66,-2.01,-9.09,-47.81,3.94,29.59,31.69,37.03,ও
-40.35,-0.23,0.64,-4.62,-12.16,-50.49,-0.33,23.74,26.38,32.81,ও
-44.11,-2.22,-0.17,-4.14,-11.6,-55.62,-4.99,18.13,22.07,29.15,ও
-41.9,-2.2,-1.29,-6.05,-13.03,-47.78,1.05,24.8,27.28,33.82,ও
-34.64,1.83,1.16,-5.07,-11.37,-41.11,8.86,34.12,35.3,40.63,ও
-33.52,2.45,1.52,-4.93,-10.98,-40.07,10.09,35.57,36.28,41.05,ও
-32.33,4.1,3.71,-2.87,-8.9,-42.17,9.13,34.91,35.98,40.46,ও
-29.88,8.7,9.32,1.69,-5.7,-47.72,5.99,32.68,34.83,39.17,ও
-29.83,6.27,5.91,-1.25,-7.55,-42.37,9.97,36.4,37.19,41.5,ও
-31.66,6.38,6.69,-0.17,-7.53,-46.7,6.04,32.25,34.1,38.82,ও
-34.93,4.13,4.79,-1.31,-8.59,-49.37,2.88,28.41,30.78,36.18,ও
-37.63,2.57,4.03,-1.65,-9.59,-51.83,0.15,24.81,27.81,33.81,ও
-39.97,-0.41,0.42,-4.57,-11.71,-49.97,0.61,24.84,27.59,33.74,ও
-40.26,-0.31,0.63,-4.14,-11.59,-50.58,-0.01,24.26,27.06,33.4,ও
-38.08,1.23,1.78,-3.61,-11.03,-48.46,2.18,26.92,29.26,35.16,ও
-39.75,-0.12,0.84,-4.04,-10.8,-49.39,1.06,25.87,28.91,34.92,ও
-35.29,3.51,4.35,-2.56,-9.52,-45.83,6.26,31.7,32.5,37.1,ও
-31.94,11.82,15.45,7.85,4.49,-52.53,8.54,36.27,36.44,39.31,ও
-29.41,10.35,15.3,8.18,4.63,-70.63,6.83,33.93,34.31,37.59,ও
-31.68,5.67,9.53,3.43,-2.92,-66.3,5.85,31.97,32.48,35.97,ও
-34.84,-2.3,0.49,-5.43,-9.24,-48.75,7.55,33.89,34.44,38.39,ও
-32.64,0.08,2.75,-3.01,-7.2,-48.86,8.46,35.25,35.72,39.02,ও
-16.82,14.99,16.25,7.17,3.47,-42.5,18.7,49.94,48.95,49.08,ও
-13.32,18.36,18.9,9.11,5.93,-40.19,21.74,53.98,52.36,51.28,ও
-35.85,9.07,16.85,5.72,-4.64,-68.03,-18.37,4.44,12.59,21.25,ও
-44.32,0.67,8.56,0.44,-8.64,-69.96,-21.21,-0.04,7.95,17.43,ও
-40.33,3.09,10.07,0.7,-8.38,-67.21,-17.44,4.87,11.98,20.63,ও
-40.72,-10.62,-9.01,-15.91,-20.45,-35.52,2.52,23.78,24.15,30.39,ও
-43.32,-5.82,-1.37,-7.07,-12.9,-50.99,-7.0,15.07,18.05,25.07,ও
-43.57,-4.04,1.33,-4.91,-11.64,-57.5,-11.2,10.73,15.57,23.28,ও
-36.33,1.34,6.97,-0.88,-8.86,-60.1,-8.86,14.76,19.38,26.41,ও
-34.68,1.66,7.59,2.54,1.6,-55.96,-2.48,21.61,25.33,31.22,ও
-36.93,-0.99,4.18,0.28,-3.29,-54.76,-1.77,21.3,24.37,30.23,ও
-36.25,-1.0,4.19,0.68,-2.96,-52.93,-0.8,22.37,25.13,30.91,ও
-35.78,0.56,3.54,-1.07,-4.67,-41.77,2.21,26.06,28.9,34.06,ও
-27.3,0.34,3.2,-0.45,-4.08,-27.82,2.0,26.21,29.21,34.32,ও
-26.05,-0.76,2.34,-1.24,-4.38,-24.12,4.01,27.84,30.44,35.34,ও
-40.48,-4.11,-1.36,-4.12,-7.49,-62.33,3.07,26.26,29.17,34.57,ও
-41.21,-10.83,-10.99,-14.42,-17.39,-46.65,4.2,25.91,26.52,32.47,ও
-41.18,-7.56,-3.27,-8.2,-15.9,-56.0,-5.08,17.28,20.98,28.03,ও
-42.64,-11.62,-6.17,-9.15,-16.04,-62.54,-9.25,12.84,17.23,24.67,ও
-43.9,-11.05,-5.2,-7.71,-15.19,-56.49,-7.91,13.68,17.13,25.09,ও
-43.87,-11.87,-7.47,-10.79,-17.67,-57.36,-6.45,15.21,17.51,25.32,ও
-42.63,-10.01,-5.09,-9.81,-18.04,-62.46,-8.82,12.64,15.46,23.17,ও
-38.61,-12.05,-10.26,-14.58,-21.34,-43.42,6.37,28.93,27.97,33.47,ও
-37.85,-10.56,-8.22,-12.79,-19.7,-45.38,5.28,28.22,27.65,33.21,ও
-37.67,-9.95,-7.45,-12.26,-19.31,-46.8,4.13,26.97,26.78,32.38,ও
-37.89,-10.56,-8.19,-12.91,-19.79,-45.5,5.08,27.95,27.4,33.03,ও
-37.95,-10.47,-8.1,-12.74,-19.61,-45.51,5.08,27.87,27.32,32.99,ও
-35.34,-7.26,-4.52,-9.82,-17.18,-47.74,4.71,28.25,28.16,33.58,ও
-30.2,-0.94,2.62,-3.75,-12.03,-54.56,2.44,27.07,28.31,33.37,ও
-29.15,0.41,4.25,-2.19,-10.44,-55.67,1.9,26.91,28.75,34.09,ও
-29.37,0.28,3.88,-2.49,-10.83,-55.52,2.11,26.94,28.81,34.39,ও
-29.51,-0.05,3.53,-2.86,-10.78,-55.42,2.16,27.04,28.61,34.13,ও
-28.2,1.54,5.51,-1.19,-9.62,-56.42,1.61,26.8,28.8,34.21,ও
-27.79,2.0,6.03,-0.64,-9.54,-56.75,1.67,26.69,28.79,34.14,ও
-27.18,2.9,6.94,-0.21,-9.13,-56.91,1.93,27.37,29.4,34.55,ও
-27.15,3.38,7.81,0.79,-8.48,-59.22,0.04,25.39,27.81,33.07,ও
-26.38,3.9,8.49,1.34,-8.15,-59.8,-0.36,24.91,27.54,33.01,ও
-26.9,4.11,9.52,2.29,-7.56,-63.22,-2.91,22.58,25.61,31.59,ও
-26.33,10.76,16.6,5.11,-7.34,-55.46,-2.41,23.33,25.35,31.36,ও
-26.67,10.78,17.03,6.11,-6.36,-57.6,-3.35,22.25,25.01,30.92,ও
-29.85,8.56,15.53,5.65,-6.86,-61.25,-7.3,17.45,21.4,28.09,ও
-30.9,7.86,15.01,5.61,-7.11,-62.44,-8.7,15.76,20.18,27.27,ও
-32.36,6.82,14.01,4.97,-7.77,-63.05,-9.96,14.17,18.81,26.12,ও
-32.74,6.55,13.78,5.02,-7.66,-63.18,-9.67,14.37,19.03,26.34,ও
-35.02,4.61,12.1,3.98,-8.37,-64.39,-11.47,12.04,17.33,25.12,ও
-37.21,2.53,9.77,2.19,-9.9,-64.79,-11.9,11.16,16.29,24.35,ও
-37.86,2.03,9.31,1.93,-10.24,-65.36,-12.82,9.86,15.28,23.55,ও
-39.24,0.64,8.07,0.95,-10.98,-65.36,-13.18,9.38,14.65,23.01,ও
-41.3,-1.56,5.54,-0.84,-12.33,-63.73,-12.85,9.16,14.22,22.96,ও
-42.22,-2.5,4.44,-1.86,-13.08,-62.23,-12.24,9.7,14.6,23.24,ও
-45.56,-6.08,0.48,-4.77,-15.06,-60.54,-12.39,8.99,13.52,22.21,ও
-40.71,-1.57,5.21,-1.25,-12.46,-60.36,-10.2,12.52,17.01,25.29,ও
-31.74,5.35,10.13,0.72,-11.64,-55.79,-6.53,18.13,21.62,28.84,ও
-37.83,-2.75,1.47,-5.45,-14.71,-46.48,0.61,23.79,25.3,32.21,ও
-38.19,-3.63,0.27,-6.68,-15.87,-45.12,0.78,23.82,25.25,32.27,ও
-37.53,-0.28,5.43,-1.83,-12.4,-54.62,-5.12,17.97,21.45,28.67,ও
-38.48,-1.35,4.09,-2.61,-12.75,-55.46,-5.62,17.67,21.3,28.55,ও
-37.57,0.93,7.36,0.54,-10.32,-61.09,-8.62,14.49,19.18,26.89,ও
-37.05,1.86,8.47,1.31,-10.18,-63.13,-9.94,13.36,18.36,26.18,ও
-36.69,1.28,7.39,0.33,-10.73,-59.53,-7.53,15.74,20.11,27.61,ও
-38.19,-2.4,2.18,-4.14,-13.63,-50.77,-2.12,21.08,23.65,30.89,ও
-39.71,-6.18,-2.65,-8.55,-16.48,-43.25,2.19,24.9,26.25,33.2,ও
-35.58,-6.87,-5.6,-10.94,-17.03,-33.06,10.97,34.36,33.81,39.62,ও
-36.86,-2.34,1.18,-5.3,-14.61,-48.25,-1.34,21.97,24.38,31.43,ও
-39.84,-3.1,2.02,-3.6,-13.2,-53.75,-4.33,18.81,22.09,29.32,ও
-38.09,-0.16,5.89,-0.04,-10.98,-60.56,-8.84,14.17,19.05,26.93,ও
-28.66,7.75,13.42,5.27,-5.62,-57.25,-2.35,23.17,26.77,32.68,ও
-28.8,7.96,14.19,6.03,-5.34,-59.77,-4.42,20.99,25.06,31.45,ও
-34.79,3.54,10.31,3.41,-7.86,-65.6,-11.31,12.29,18.02,26.11,ও
-30.77,7.22,14.89,7.39,-6.12,-74.93,-15.19,8.58,15.53,23.58,ও
-32.65,5.14,13.13,6.07,-5.09,-72.73,-11.2,12.69,18.64,26.44,ও
-35.29,1.5,6.98,-0.07,-10.19,-61.8,-7.38,16.02,20.34,27.85,ও
-43.51,-3.96,1.35,-4.99,-14.11,-53.99,-6.37,16.05,20.1,28.32,ও
-41.53,-2.26,2.69,-4.65,-15.44,-49.85,-8.84,12.93,17.23,26.81,ও
-50.8,-6.35,1.32,-2.99,-14.01,-71.5,-23.37,-3.16,5.39,16.76,ও
-46.69,-2.28,5.92,1.47,-1.75,-57.07,-12.54,8.94,14.85,24.59,ও
-45.92,-1.85,5.44,0.04,-4.54,-56.9,-13.32,7.55,13.96,23.17,ও
-37.12,4.07,9.2,1.35,-4.32,-53.97,-9.37,13.2,18.46,26.57,ও
-53.14,-8.17,-0.27,-3.53,-8.26,-60.84,-17.02,2.67,9.51,19.83,ও
-50.67,-12.35,-7.99,-10.83,-14.55,-40.08,-3.01,17.21,19.86,27.52,ও
-47.31,-9.43,-5.3,-8.95,-13.01,-40.83,-1.58,18.91,21.41,28.33,ও
-57.6,-17.51,-12.45,-13.26,-17.16,-47.44,-9.33,9.12,12.7,21.08,ও
-55.5,-18.76,-15.14,-16.69,-21.43,-39.91,-3.72,15.49,17.54,25.5,ও
-55.82,-18.55,-14.63,-15.89,-20.94,-42.05,-5.21,13.74,16.14,24.5,ও
-59.83,-19.16,-13.94,-14.36,-19.62,-51.54,-11.09,7.5,11.55,20.93,ও
-59.15,-18.61,-13.27,-14.14,-19.38,-51.94,-11.15,7.45,11.51,20.89,ও
-58.59,-17.96,-12.97,-13.76,-19.2,-51.87,-10.83,7.92,12.1,21.3,ও
-58.25,-18.29,-13.33,-14.29,-19.5,-51.06,-10.49,8.27,12.15,21.41,ও
-59.68,-20.03,-15.43,-15.67,-19.72,-50.38,-10.78,7.68,11.49,20.38,ও
-52.54,-11.77,-6.51,-11.14,-18.32,-56.44,-9.37,10.39,14.75,24.21,ও
-49.28,1.08,10.73,4.34,-2.62,-48.73,-5.61,17.29,21.29,28.38,ও
-51.43,-16.97,-13.43,-15.53,-18.51,-44.34,-7.92,12.3,15.11,24.2,ও
-55.78,-15.24,-8.47,-11.75,-19.54,-40.09,-16.16,1.99,5.67,15.82,ও
-54.86,-15.89,-9.41,-12.73,-20.3,-37.0,-12.69,5.99,9.07,18.89,ও
-55.04,-15.99,-9.51,-12.62,-20.15,-38.0,-13.27,5.27,8.59,18.17,ও
-52.19,-12.78,-6.03,-10.01,-17.87,-40.4,-12.0,7.43,10.79,20.2,ও
-36.77,-3.2,1.25,-5.79,-13.84,-41.9,-0.43,22.72,24.47,30.96,ও
-26.37,-0.62,0.77,-7.31,-13.5,-30.39,14.09,39.09,37.59,42.01,ও
-26.27,-0.73,0.62,-7.64,-13.41,-30.21,14.37,39.53,38.02,42.51,ও
-23.15,0.86,1.44,-7.0,-12.4,-28.36,17.64,43.4,41.17,45.21,ও
-29.13,-7.88,-8.03,-14.42,-19.26,-20.31,19.69,43.51,41.16,46.7,ও
-30.23,-9.16,-9.42,-15.47,-20.04,-19.56,19.3,42.82,40.29,46.12,ও
-35.58,-9.67,-8.27,-13.67,-19.47,-25.37,12.35,35.38,34.28,40.65,ও
-49.45,-15.34,-11.01,-13.87,-21.27,-37.28,-2.49,18.09,19.86,28.0,ও
-49.26,-14.95,-10.64,-13.62,-20.97,-36.9,-2.23,18.2,19.95,28.08,ও
-48.98,-14.8,-10.73,-13.69,-20.97,-37.08,-2.26,18.59,20.15,28.3,ও
-48.8,-15.04,-11.41,-14.53,-21.59,-35.37,-0.32,20.25,21.57,29.45,ও
-42.9,-5.85,-0.65,-5.66,-14.13,-46.7,-3.5,18.92,21.83,29.56,ও
-35.38,3.51,9.49,2.74,-7.3,-57.18,-5.92,18.38,22.62,29.87,ও
-35.52,2.6,8.69,2.09,-7.38,-56.47,-4.07,20.56,24.43,31.47,ও
-43.88,-5.58,-0.7,-5.16,-13.57,-52.85,-4.83,18.04,21.45,29.35,ও
-46.55,-7.85,-2.85,-6.71,-14.96,-51.85,-4.61,17.82,20.99,29.0,ও
-46.61,-9.84,-6.18,-10.17,-17.62,-45.57,-0.97,21.45,23.5,31.16,ও
-43.03,-5.28,-0.41,-5.48,-14.01,-49.87,-2.26,20.98,23.72,31.39,ও
-40.85,-2.62,1.93,-3.72,-13.08,-52.84,-3.81,19.78,23.17,30.83,ও
-47.89,-10.87,-6.95,-10.44,-17.85,-46.49,-1.12,20.96,22.99,30.73,ও
-46.25,-9.25,-5.75,-9.85,-17.67,-46.4,-0.63,21.91,23.94,31.7,ও
-45.23,-9.36,-6.47,-10.62,-17.79,-41.47,3.16,26.06,27.1,34.27,ও
-38.95,-1.69,2.6,-3.07,-11.73,-50.06,-0.13,24.02,26.64,33.51,ও
-33.99,4.93,11.1,4.14,-5.9,-59.51,-5.43,19.76,24.05,31.03,ও
-39.79,3.62,12.57,4.57,-4.94,-59.93,-15.89,5.99,13.31,24.18,ও
-47.18,-0.75,8.42,2.23,-7.06,-60.42,-20.91,-0.93,6.84,19.28,ও
-43.49,-1.08,6.86,0.13,-8.45,-55.22,-15.06,5.78,11.78,22.24,ও
-39.95,2.24,10.27,2.78,-6.01,-58.87,-15.81,5.82,12.33,22.22,ও
-42.42,-2.66,4.5,-1.83,-10.17,-52.15,-12.18,8.99,14.01,23.72,ও
-41.51,-3.72,2.88,-3.53,-11.31,-47.2,-8.77,12.88,17.08,26.16,ও
-39.27,-0.7,6.12,-0.94,-9.57,-50.2,-9.7,12.49,17.24,26.34,ও
-39.28,-0.92,5.8,-1.13,-9.26,-49.95,-8.84,13.43,17.8,26.76,ও
-38.59,-0.03,6.54,-0.52,-8.74,-50.74,-9.26,13.19,17.79,26.67,ও
-49.26,-9.55,-2.31,-6.28,-15.48,-45.98,-13.9,6.28,10.83,20.75,ও
-48.65,-9.9,-3.02,-7.1,-16.21,-44.04,-13.26,6.8,11.07,20.98,ও
-49.23,-10.85,-4.27,-8.07,-16.95,-42.62,-12.29,7.23,11.29,21.16,ও
-49.3,-11.74,-5.49,-9.14,-17.6,-40.46,-11.45,8.22,11.87,21.54,ও
-49.56,-12.32,-5.97,-9.58,-18.16,-39.76,-11.19,8.43,12.07,21.81,ও
-49.19,-12.45,-6.44,-10.1,-18.45,-38.75,-10.37,9.32,12.56,22.2,ও
-49.5,-12.99,-6.65,-9.97,-18.14,-37.73,-10.07,9.38,12.73,22.21,ও
-48.81,-11.67,-5.23,-9.18,-17.8,-39.4,-10.71,9.05,12.6,22.24,ও
-48.31,-11.07,-5.04,-9.18,-17.71,-40.01,-10.56,9.4,12.72,22.34,ও
-42.28,-6.63,-0.88,-6.71,-15.09,-40.91,-6.68,14.49,17.61,26.9,ও
-35.44,2.28,8.76,0.64,-9.19,-49.53,-7.57,15.37,19.79,28.25,ও
-35.27,2.5,9.12,0.97,-9.31,-50.15,-8.19,14.87,19.42,27.93,ও
