p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
-14.69,14.23,21.73,16.6,8.32,-98.24,-4.67,24.29,22.91,26.26,এ
-24.24,7.17,16.38,14.37,8.73,-92.16,-3.32,24.37,23.42,27.54,এ
-25.97,0.22,3.42,3.17,-0.95,-91.63,-4.82,20.58,20.05,24.37,এ
-19.66,8.12,18.39,13.33,3.96,-97.69,-9.4,18.48,19.57,24.02,এ
-12.07,18.09,23.61,16.47,5.87,-98.23,-10.1,19.18,20.83,24.77,এ
-14.95,18.36,23.98,16.83,6.47,-97.65,-8.95,20.54,21.74,25.36,এ
-11.49,16.84,23.45,16.57,6.31,-100.97,-10.46,18.62,20.2,23.97,এ
-9.75,13.29,20.8,14.89,5.81,-101.82,-9.71,18.92,20.76,24.27,এ
-6.53,12.61,21.44,15.26,6.29,-101.16,-8.71,20.62,22.23,25.16,এ
-4.55,18.63,29.94,21.69,10.49,-98.18,-6.61,25.26,25.81,27.72,এ
-7.45,19.04,28.29,20.42,11.3,-95.36,-8.04,23.43,24.04,26.58,এ
-7.68,22.47,31.32,22.44,12.45,-94.02,-8.03,25.01,25.54,27.53,এ
-10.19,21.83,28.63,20.04,11.6,-90.06,-0.31,33.11,31.54,32.09,এ
-1.08,35.03,39.1,26.86,16.25,-81.88,1.01,41.26,38.11,35.91,এ
-9.11,24.89,24.22,14.38,6.46,-74.24,11.61,46.23,40.81,39.29,এ
-8.41,29.35,26.82,16.08,8.08,-75.53,12.8,48.2,42.29,40.14,এ
-8.9,27.94,25.05,14.55,6.78,-74.29,13.9,48.6,42.54,40.58,এ
-9.92,27.23,23.95,13.68,6.36,-70.88,14.59,49.66,43.32,41.31,এ
1.42,40.22,41.52,28.92,18.21,-76.77,3.23,46.26,41.86,37.85,এ
-1.97,39.81,42.42,29.66,18.47,-76.9,2.01,45.24,41.33,37.28,এ
-2.22,40.62,40.88,28.33,18.55,-71.14,8.08,51.97,45.75,40.55,এ
0.74,45.27,42.06,29.44,20.59,-65.14,14.1,60.6,52.49,44.98,এ
-0.88,42.11,37.75,25.71,17.95,-60.36,16.85,60.51,53.23,46.97,এ
-4.74,22.51,25.14,14.49,8.42,-77.84,-1.27,35.45,34.06,36.34,এ
-16.53,15.89,19.06,11.18,3.89,-69.86,2.82,37.37,35.23,36.58,এ
-10.99,28.82,33.2,22.8,14.44,-69.42,2.29,41.17,39.0,38.98,এ
-10.11,29.5,33.86,23.25,14.88,-69.31,2.23,41.48,38.97,38.77,এ
-3.02,35.6,38.48,27.3,19.55,-66.07,5.17,48.08,45.17,42.92,এ
-10.55,31.63,36.33,27.0,17.77,-71.69,1.34,40.42,38.09,37.85,এ
-10.96,23.17,27.96,19.91,11.28,-78.77,1.02,35.8,33.22,34.66,এ
-12.89,24.63,28.83,20.16,11.33,-75.92,1.63,36.73,33.97,35.42,এ
-13.23,26.31,30.5,21.45,12.51,-75.08,1.75,37.78,35.12,35.96,এ
-13.65,26.92,31.31,22.48,13.1,-75.24,1.25,37.46,34.77,35.84,এ
-13.69,27.57,31.68,22.79,13.69,-73.83,2.19,38.75,35.77,36.52,এ
-13.39,28.85,32.65,23.64,14.18,-73.27,2.23,39.42,36.07,36.61,এ
-4.02,29.8,32.34,21.32,13.06,-72.71,4.01,43.86,41.11,39.97,এ
0.65,34.23,37.94,24.09,17.97,-67.88,12.77,56.47,46.27,44.36,এ
-2.16,30.0,33.13,20.34,15.02,-66.55,12.65,53.55,46.0,43.46,এ
-3.32,30.22,33.42,20.85,15.66,-65.89,12.49,54.12,46.71,44.03,এ
-4.63,30.12,33.42,20.92,15.77,-64.16,11.71,53.4,46.26,43.8,এ
-1.34,33.49,37.03,24.44,18.51,-64.98,9.37,54.1,47.22,43.98,এ
-2.12,32.58,35.52,22.86,17.55,-64.33,10.4,54.43,47.71,44.31,এ
-10.44,24.33,31.82,20.55,13.8,-72.05,0.33,38.21,35.07,35.8,এ
-15.35,16.01,30.05,21.53,12.61,-93.91,-19.88,11.15,15.86,21.8,এ
-16.03,15.44,29.65,21.63,12.75,-93.82,-21.32,9.86,14.79,21.23,এ
-14.86,17.97,32.18,23.44,13.87,-92.11,-20.1,12.24,16.76,22.63,এ
-2.3,30.78,41.5,29.22,20.54,-74.61,-1.93,42.94,39.87,38.17,এ
-7.35,33.11,39.06,26.56,16.96,-74.39,-3.85,37.92,35.63,35.13,এ
-5.9,36.69,41.49,29.04,19.45,-72.39,1.22,45.48,40.81,37.88,এ
2.18,40.07,41.19,28.32,20.2,-65.79,10.8,58.46,50.41,43.9,এ
3.02,41.52,42.62,29.6,21.58,-65.34,10.28,59.35,51.38,44.09,এ
-5.72,34.36,41.49,29.23,17.39,-83.69,-4.01,36.77,32.91,33.08,এ
-33.19,8.67,14.18,8.28,0.76,-70.18,3.8,33.86,29.38,32.84,এ
-32.12,13.78,19.82,12.67,3.65,-69.43,1.02,32.94,29.12,32.22,এ
-29.58,16.82,21.14,12.93,3.68,-68.07,3.41,36.27,31.96,34.59,এ
-23.12,19.86,27.85,18.17,6.69,-82.36,-5.44,27.46,25.13,29.39,এ
-19.79,25.16,31.1,20.77,9.81,-75.17,-0.42,36.32,32.45,34.77,এ
-19.94,26.47,31.4,20.81,9.77,-71.94,1.68,38.84,34.03,35.73,এ
-23.46,12.85,15.54,8.45,-1.83,-71.14,3.53,32.4,30.76,33.81,এ
0.27,32.88,36.26,21.65,14.39,-79.66,-5.36,28.54,28.09,32.12,এ
4.84,42.18,45.95,30.17,20.79,-73.72,-4.19,37.02,35.32,35.8,এ
3.92,43.56,44.53,29.12,19.38,-71.35,-0.94,40.05,37.58,38.13,এ
-5.91,28.26,36.22,23.01,12.21,-75.75,-6.27,27.4,28.0,29.67,এ
-3.87,33.18,41.02,26.47,15.13,-73.8,-6.29,30.42,30.46,30.99,এ
-2.83,34.8,38.78,23.0,12.7,-63.72,-3.68,34.59,32.81,33.24,এ
-7.54,36.06,35.39,21.88,16.75,-51.35,14.02,54.63,48.02,45.53,এ
-9.39,37.12,36.41,22.64,16.28,-54.07,12.46,52.66,46.72,44.68,এ
21.85,52.98,53.64,36.31,21.38,-74.76,6.42,58.94,44.3,38.81,এ
21.16,49.72,46.25,31.17,22.02,-75.17,11.13,56.03,46.6,41.18,এ
20.53,53.46,48.71,32.84,22.54,-71.4,11.19,55.13,45.27,39.59,এ
13.88,47.53,40.62,25.91,16.81,-71.52,18.64,57.47,46.8,41.92,এ
14.34,45.85,44.07,26.59,16.19,-70.02,12.39,53.42,44.75,40.73,এ
17.56,48.87,45.95,28.49,17.7,-70.46,12.85,55.84,46.09,41.25,এ
16.79,48.16,46.02,27.83,18.29,-68.13,10.85,57.46,47.56,42.6,এ
17.98,48.66,50.13,30.94,19.24,-74.61,1.46,48.98,41.9,38.46,এ
13.67,43.99,52.04,32.36,18.93,-83.71,-12.89,29.42,28.76,29.44,এ
0.95,40.05,44.6,27.21,16.12,-75.68,1.13,41.89,36.79,36.07,এ
-18.47,37.87,40.01,24.22,13.54,-61.03,3.27,42.27,38.11,37.62,এ
-17.5,40.63,43.28,27.61,16.52,-72.12,4.0,44.75,39.61,37.8,এ
-29.9,10.45,15.35,5.83,-2.77,-81.3,-4.53,21.84,20.98,25.45,এ
-30.07,16.96,21.5,10.65,0.45,-74.75,-1.79,26.74,25.99,30.18,এ
-23.16,21.56,24.91,14.02,4.91,-68.97,7.49,39.26,35.05,36.68,এ
