p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
-50.29,-76.76,-72.6,-77.21,-72.15,-118.19,65.75,112.88,62.94,22.65,আ
-46.84,-77.23,-75.38,-76.33,-68.18,-115.39,40.6,100.09,45.6,18.69,আ
-40.78,-78.79,-80.28,-75.31,-64.66,-115.8,10.1,82.52,21.85,9.33,আ
-39.33,-78.16,-80.81,-74.72,-64.08,-116.11,4.85,72.88,17.03,7.99,আ
-41.09,-71.73,-74.32,-68.04,-58.73,-107.02,12.35,65.9,30.0,20.8,আ
-40.96,-70.38,-73.58,-68.23,-57.82,-108.0,13.71,61.63,25.62,24.02,আ
-37.25,-78.31,-76.74,-72.48,-56.56,-107.61,-18.95,76.35,43.94,50.59,আ
-58.11,-73.52,-72.3,-71.37,-62.6,-113.53,33.65,78.73,52.47,33.13,আ
-41.38,-58.04,-52.97,-67.44,-77.66,-140.07,116.24,142.69,114.73,100.57,আ
-50.96,-62.68,-56.55,-67.18,-71.9,-128.81,107.62,133.89,110.47,80.72,আ
-52.66,-64.85,-58.01,-67.1,-71.83,-122.91,98.37,129.32,103.75,77.93,আ
-54.86,-64.22,-57.6,-66.32,-73.76,-123.23,99.33,129.46,106.62,90.43,আ
-54.53,-68.67,-60.09,-74.43,-83.99,-116.55,130.04,157.39,137.84,-45.83,আ
-46.45,-68.63,-61.77,-72.17,-80.68,-119.25,87.97,130.82,98.17,35.27,আ
-43.62,-71.38,-64.01,-74.94,-75.8,-118.88,93.55,133.13,92.26,24.98,আ
-39.51,-70.29,-68.02,-71.0,-70.43,-100.96,54.56,105.99,61.57,41.2,আ
-41.03,-66.76,-64.83,-66.61,-62.76,-100.16,54.88,100.62,58.89,41.2,আ
-38.47,-68.26,-67.25,-67.88,-64.38,-97.08,49.58,99.06,57.55,40.04,আ
-35.9,-70.61,-69.14,-68.8,-62.66,-101.78,45.68,94.13,49.5,32.64,আ
-35.35,-70.65,-69.53,-69.07,-62.77,-98.65,44.14,94.76,49.53,32.99,আ
-36.32,-70.37,-69.11,-68.27,-62.03,-98.43,44.77,93.92,49.47,34.9,আ
-39.76,-71.15,-67.79,-70.74,-67.25,-103.62,57.84,106.47,63.98,39.12,আ
-47.99,-70.23,-67.65,-70.24,-66.33,-100.76,56.89,105.72,60.91,35.02,আ
-51.03,-70.58,-67.23,-70.07,-66.56,-99.97,60.13,108.27,62.15,38.33,আ
-57.68,-69.78,-67.11,-68.76,-65.09,-97.38,56.65,104.09,59.92,38.78,আ
-61.75,-69.88,-67.02,-69.28,-66.12,-89.68,58.07,105.72,62.57,40.52,আ
-64.05,-69.25,-66.66,-67.61,-64.42,-89.04,57.81,103.11,60.52,41.68,আ
-68.08,-69.7,-66.82,-68.85,-66.41,-71.39,57.42,104.14,61.81,41.46,আ
-68.48,-69.33,-67.23,-68.77,-66.14,-55.29,53.87,102.17,62.02,42.43,আ
-68.75,-69.48,-67.2,-68.92,-66.35,-64.19,55.47,102.21,61.62,41.46,আ
-68.92,-69.02,-66.42,-68.27,-65.64,-69.06,57.02,102.79,62.66,43.42,আ
-59.69,-69.0,-66.35,-68.51,-66.17,-90.78,57.62,103.16,64.23,43.38,আ
-53.6,-69.35,-66.2,-68.05,-64.54,-96.97,58.46,103.03,62.42,42.94,আ
-52.35,-69.39,-66.63,-68.28,-65.59,-96.86,57.4,102.82,63.29,45.42,আ
-54.78,-69.13,-66.23,-68.06,-64.59,-91.76,59.12,103.79,64.76,47.1,আ
-63.67,-69.17,-66.56,-67.82,-64.11,-78.54,56.48,101.31,62.16,46.93,আ
-65.66,-68.75,-66.33,-67.54,-64.15,-71.22,55.28,99.68,62.6,48.96,আ
-65.11,-68.74,-66.35,-67.87,-64.11,-70.89,55.95,100.79,62.67,49.66,আ
-52.49,-67.52,-64.78,-67.44,-64.0,-90.89,58.57,101.61,64.65,50.53,আ
-43.95,-67.96,-65.47,-67.44,-63.68,-96.14,58.88,103.0,64.51,50.57,আ
-42.82,-67.35,-65.08,-65.84,-61.97,-95.86,56.35,99.26,62.66,52.93,আ
-37.36,-67.76,-65.27,-66.9,-62.82,-99.61,58.11,101.72,63.54,50.89,আ
-34.72,-68.17,-65.17,-67.81,-63.5,-96.93,60.59,104.3,64.85,48.38,আ
-33.88,-68.32,-66.16,-67.69,-62.82,-96.57,55.54,100.42,61.71,47.84,আ
-37.65,-67.48,-64.8,-69.29,-65.17,-97.78,62.97,107.77,68.85,46.58,আ
-31.63,-69.78,-64.59,-71.93,-68.39,-101.93,80.8,124.33,78.17,46.76,আ
-33.08,-68.01,-61.81,-71.93,-71.62,-104.5,95.06,133.52,89.46,53.78,আ
-34.55,-67.67,-61.42,-71.18,-71.8,-104.4,93.19,130.59,89.32,56.76,আ
-29.91,-71.63,-65.8,-73.15,-68.04,-103.01,84.8,126.67,75.98,43.66,আ
-44.84,-63.25,-57.12,-67.62,-72.28,-106.57,97.58,132.4,100.63,76.43,আ
-51.57,-59.02,-53.13,-62.34,-70.47,-104.8,86.63,123.85,94.6,75.01,আ
-51.46,-61.39,-55.15,-61.79,-65.63,-103.89,82.51,117.13,94.04,79.67,আ
-57.48,-62.01,-57.09,-63.71,-62.08,-98.13,76.77,115.61,93.62,66.88,আ
-60.3,-64.59,-61.99,-67.21,-62.58,-90.06,61.54,97.02,81.64,48.29,আ
-65.12,-62.08,-57.45,-66.01,-71.93,-102.45,77.29,118.89,103.34,77.1,আ
-64.37,-52.4,-47.15,-57.65,-68.9,-125.94,103.37,131.17,100.27,88.31,আ
-59.86,-56.02,-51.17,-63.77,-58.87,-123.14,99.94,130.27,106.87,54.61,আ
-62.7,-59.46,-56.3,-57.99,-52.82,-120.77,93.95,117.05,79.83,59.23,আ
