p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
-44.11,29.03,-69.14,-74.5,44.75,8.72,-4.59,2.68,2.58,-17.61,ছ
-43.81,28.58,-68.63,-74.23,46.43,8.95,-4.56,2.21,2.19,-18.41,ছ
-44.18,32.41,-68.29,-73.95,46.0,9.62,-6.75,2.02,1.99,-18.95,ছ
-42.37,29.79,-70.09,-75.44,44.03,8.98,-7.45,-1.32,-1.44,-19.54,ছ
-42.7,30.61,-69.07,-74.76,46.54,8.52,-6.68,0.07,1.38,-19.14,ছ
-43.37,29.14,-69.59,-75.1,45.11,8.42,-5.54,2.35,5.13,-17.61,ছ
-43.64,29.3,-69.23,-74.76,45.0,8.71,-5.74,1.35,3.52,-18.33,ছ
-43.26,28.62,-69.52,-74.83,44.86,8.46,-5.3,1.07,2.79,-17.87,ছ
-43.28,28.51,-69.53,-75.2,44.16,10.15,-5.57,0.22,0.69,-18.7,ছ
-43.49,28.21,-69.37,-75.29,44.29,9.61,-5.24,1.62,3.41,-18.08,ছ
-42.39,24.95,-70.73,-76.25,43.36,7.7,-4.03,1.02,2.26,-17.56,ছ
-43.4,25.21,-69.35,-75.31,45.0,9.29,-3.75,1.97,4.29,-17.5,ছ
-43.05,23.81,-69.42,-74.74,45.39,9.43,-3.81,0.3,1.86,-18.44,ছ
-42.68,22.8,-69.99,-75.4,43.83,9.05,-3.49,0.38,2.14,-17.71,ছ
-43.51,22.93,-69.54,-75.24,44.4,10.04,-3.18,1.31,2.99,-17.83,ছ
-43.95,30.13,-65.67,-70.68,46.83,10.57,-7.92,-2.58,-9.01,-36.58,ছ
-45.42,29.13,-65.51,-71.16,46.28,11.43,-7.12,-0.81,-7.08,-34.31,ছ
-44.8,31.79,-66.92,-72.16,47.43,10.05,-8.31,-1.12,-7.36,-37.01,ছ
-44.07,30.22,-66.13,-70.95,48.8,10.13,-8.25,-3.22,-10.18,-39.57,ছ
-44.54,29.67,-66.73,-71.6,47.6,9.54,-7.34,-1.52,-7.77,-37.38,ছ
-42.89,26.17,-66.92,-71.89,45.86,10.71,-6.8,-5.93,-13.85,-36.93,ছ
-43.77,35.53,-68.05,-73.57,45.94,7.58,-9.78,-2.15,-8.23,-32.63,ছ
-41.76,28.87,-69.8,-74.71,43.58,6.2,-8.18,-5.87,-14.25,-31.41,ছ
-40.46,29.35,-69.85,-74.89,42.9,6.24,-9.21,-8.47,-16.82,-32.13,ছ
-42.65,28.17,-69.32,-74.67,44.45,7.05,-7.34,-4.45,-11.24,-30.65,ছ
-43.1,31.66,-67.67,-73.01,47.7,7.61,-8.65,-3.37,-9.71,-34.25,ছ
-40.53,27.64,-70.32,-75.47,43.27,5.54,-8.47,-7.99,-16.23,-32.09,ছ
-42.02,27.38,-69.89,-75.54,43.68,6.17,-7.08,-3.08,-7.67,-29.67,ছ
-40.56,25.27,-70.58,-76.24,41.13,6.76,-7.42,-6.68,-14.71,-29.97,ছ
-40.52,23.49,-71.0,-75.91,42.75,5.79,-5.77,-6.25,-13.92,-30.76,ছ
-42.08,33.39,-68.65,-73.23,55.66,6.29,-10.87,-1.88,-0.98,-33.17,ছ
-41.66,28.96,-70.43,-75.69,52.55,5.66,-7.88,-1.09,-1.05,-30.21,ছ
-41.21,27.23,-70.51,-76.11,50.58,6.91,-7.71,-2.56,-3.78,-28.92,ছ
-40.48,25.73,-71.67,-76.69,48.74,5.27,-7.06,-3.05,-4.64,-27.74,ছ
-41.22,25.75,-71.33,-77.18,47.5,5.84,-6.64,-0.86,-1.41,-26.88,ছ
-45.89,26.49,-70.09,-75.81,51.12,2.78,-2.03,13.75,19.36,-20.05,ছ
-50.09,34.6,-66.19,-53.77,51.06,8.51,-10.96,-4.13,-3.46,-32.46,ছ
-48.34,32.29,-66.06,-53.96,51.34,8.19,-9.89,-6.01,-4.35,-34.03,ছ
-46.23,29.55,-67.04,-54.92,50.03,8.08,-9.99,-9.23,-6.76,-35.35,ছ
-48.94,27.97,-66.44,-54.63,51.0,7.76,-6.88,-3.79,-3.39,-32.55,ছ
-47.25,26.81,-66.76,-54.85,50.35,6.43,-8.16,-6.93,-5.08,-35.61,ছ
-47.61,26.6,-66.41,-54.47,49.39,7.89,-7.86,-6.72,-5.35,-35.1,ছ
-45.83,23.68,-67.43,-55.38,47.39,7.2,-7.49,-9.32,-7.15,-34.06,ছ
-45.73,22.04,-67.29,-55.1,48.69,6.51,-6.92,-10.44,-7.97,-35.26,ছ
-48.2,27.55,-67.71,-55.47,49.22,5.39,-7.05,-5.33,-5.43,-31.45,ছ
-49.29,25.93,-66.96,-54.91,48.61,6.26,-5.7,-3.57,-4.75,-31.0,ছ
-49.44,25.55,-67.77,-56.25,46.36,5.48,-4.99,-0.78,-2.45,-26.31,ছ
-47.96,28.16,-67.85,-56.54,49.5,7.84,-7.55,-6.33,-5.69,-32.79,ছ
-51.3,27.11,-68.14,-57.28,50.66,6.63,-4.17,1.99,-0.96,-28.13,ছ
-47.52,22.82,-70.76,-59.86,47.78,3.99,-4.55,-4.26,-5.35,-28.21,ছ
-53.5,35.53,-57.31,-63.29,51.63,8.97,-10.56,-5.28,-5.93,-33.94,ছ
-55.05,40.25,-57.0,-62.49,55.39,9.79,-11.97,-3.83,-2.84,-29.94,ছ
-54.78,35.16,-59.99,-65.54,51.59,6.22,-9.01,-2.82,-1.47,-25.54,ছ
-54.57,36.42,-59.4,-64.89,52.02,7.08,-10.4,-3.0,-1.66,-25.19,ছ
-53.94,34.54,-59.44,-65.33,51.38,7.88,-10.08,-4.23,-3.96,-26.46,ছ
-53.85,33.67,-59.24,-64.74,51.13,9.66,-9.78,-4.79,-4.46,-27.01,ছ
-54.35,33.09,-59.09,-64.81,51.76,9.32,-8.53,-4.03,-3.38,-26.48,ছ
-53.31,35.76,-58.58,-64.05,53.4,9.85,-11.08,-6.33,-5.48,-29.64,ছ
-52.4,33.78,-60.13,-65.7,53.05,7.86,-10.25,-6.03,-5.3,-28.68,ছ
-52.77,32.5,-60.76,-66.25,50.88,8.52,-9.48,-4.88,-3.8,-27.03,ছ
-53.58,35.83,-63.31,-66.97,54.55,8.91,-10.84,-3.87,-0.8,-20.82,ছ
-52.41,31.71,-64.38,-67.61,55.41,7.77,-8.55,-4.63,-3.46,-18.52,ছ
-52.87,27.51,-64.35,-67.89,53.5,7.65,-5.74,-3.65,-2.88,-17.65,ছ
-51.6,26.48,-64.86,-68.37,53.29,7.09,-6.12,-5.89,-5.04,-18.6,ছ
-53.46,35.32,-63.45,-66.92,55.39,8.28,-9.22,-3.4,-1.32,-17.91,ছ
-52.46,31.52,-64.09,-67.67,54.24,7.67,-8.22,-4.23,-2.36,-18.03,ছ
-52.26,31.39,-63.77,-67.37,54.13,8.43,-8.68,-5.22,-3.37,-18.7,ছ
-53.08,31.29,-64.0,-67.48,54.32,7.95,-7.47,-2.84,-0.85,-17.37,ছ
-53.79,29.47,-64.74,-68.5,52.92,3.88,-5.11,0.3,2.84,-13.23,ছ
-52.98,29.16,-65.94,-76.32,40.87,8.62,-5.99,0.63,1.62,-16.78,ছ
-49.65,27.32,-68.51,-78.75,37.78,7.74,-8.33,-6.36,-10.71,-17.6,ছ
-50.75,27.59,-68.0,-78.54,37.56,8.37,-7.63,-5.07,-8.0,-17.02,ছ
-49.28,25.57,-68.91,-79.41,35.8,7.34,-7.61,-7.75,-13.48,-17.22,ছ
-52.94,35.77,-66.4,-75.74,46.2,10.47,-11.01,-3.25,2.61,-15.99,ছ
-52.2,30.98,-69.23,-78.16,41.58,6.17,-7.85,-2.11,3.76,-14.11,ছ
-51.51,28.61,-68.45,-77.45,42.13,7.55,-6.93,-4.29,0.25,-14.79,ছ
-51.01,26.79,-69.48,-78.83,39.67,7.36,-6.88,-4.88,-1.53,-15.78,ছ
-50.82,27.37,-69.89,-79.14,39.49,5.61,-6.87,-4.06,0.07,-16.77,ছ
-53.33,34.16,-66.26,-74.86,50.15,6.52,-7.77,1.01,12.59,-18.18,ছ
-55.45,35.08,-64.68,-73.23,49.72,10.53,-9.94,-5.38,2.89,-22.51,ছ
-53.61,31.1,-67.17,-75.18,45.22,9.43,-9.03,-7.35,0.47,-21.35,ছ
-52.6,27.9,-67.64,-76.01,45.63,8.28,-7.42,-10.43,-4.59,-20.74,ছ
-53.47,28.04,-66.34,-74.92,44.6,11.15,-6.83,-7.64,0.16,-20.3,ছ
-53.98,26.0,-68.3,-76.72,43.65,7.53,-5.38,-4.99,1.3,-20.08,ছ
-53.75,32.52,-69.5,-77.22,43.38,5.08,-5.69,-5.77,2.51,-18.98,ছ
-53.1,28.19,-70.15,-78.38,42.78,5.15,-5.77,-4.41,4.34,-18.0,ছ
-53.63,27.59,-69.88,-78.51,43.17,4.99,-5.31,-3.09,6.77,-17.84,ছ
-53.43,26.67,-70.26,-78.75,42.3,4.89,-5.26,-3.79,6.11,-18.13,ছ
-53.29,25.94,-70.29,-78.91,41.05,5.2,-4.72,-3.38,5.85,-17.32,ছ
-51.68,24.85,-67.51,-76.9,39.93,6.36,-7.37,-7.13,-7.69,-23.15,ছ
-50.54,22.88,-70.88,-79.49,37.95,5.61,-4.83,-7.74,-4.1,-18.6,ছ
-48.71,31.64,-65.79,-69.95,45.45,17.09,-5.64,6.48,9.16,-27.66,ছ
-46.92,29.08,-68.78,-70.77,45.99,15.1,-4.69,4.38,6.96,-25.89,ছ
-47.34,33.63,-70.44,-72.14,46.34,13.09,-3.55,6.67,8.89,-21.53,ছ
-45.74,30.52,-68.65,-69.88,53.0,15.49,-6.32,2.54,9.07,-22.1,ছ
-45.59,30.53,-69.39,-71.01,50.12,14.69,-5.05,4.4,11.46,-20.9,ছ
-44.19,25.51,-71.83,-73.41,46.09,12.0,-3.51,1.58,6.29,-21.98,ছ
-44.54,27.37,-70.67,-72.55,47.22,13.84,-4.26,0.63,6.1,-22.54,ছ
-45.78,34.64,-69.09,-70.8,49.29,14.41,-8.7,3.42,8.6,-24.16,ছ
-46.21,31.6,-69.29,-70.72,48.02,15.37,-6.81,3.12,7.23,-23.59,ছ
-45.41,26.33,-69.94,-71.78,47.93,14.7,-4.61,2.51,7.47,-22.87,ছ
-44.48,23.62,-71.29,-72.79,47.03,12.71,-3.86,1.22,5.94,-22.51,ছ
-45.34,34.13,-70.35,-71.3,54.07,13.08,-8.15,2.66,11.21,-25.21,ছ
-45.86,32.77,-68.68,-70.05,54.98,16.39,-8.12,2.73,9.96,-25.99,ছ
-44.3,27.27,-70.17,-71.66,52.21,14.38,-6.29,-0.63,5.87,-26.3,ছ
-44.44,26.99,-70.24,-71.83,51.66,14.7,-6.02,0.47,8.09,-24.46,ছ
-43.69,24.51,-71.36,-72.67,49.98,13.4,-5.26,-1.07,5.58,-24.24,ছ
-18.63,8.03,7.44,-4.31,-7.9,16.87,-14.14,-38.3,-52.85,-55.66,জ
-14.0,6.1,4.02,-9.53,-12.05,19.2,-15.92,-39.15,-55.64,-58.7,জ
-12.5,5.84,4.98,-7.47,-10.87,19.42,-15.99,-39.54,-57.1,-59.72,জ
-10.92,4.88,4.38,-8.11,-11.01,18.78,-16.75,-40.36,-57.14,-59.33,জ
-10.29,5.52,5.43,-6.55,-9.2,19.22,-16.95,-40.9,-58.11,-60.49,জ
-10.75,4.29,2.84,-8.99,-11.38,18.62,-17.02,-40.74,-58.65,-61.23,জ
-10.38,4.94,4.4,-6.9,-9.33,19.28,-17.79,-41.43,-59.01,-61.17,জ
-12.11,3.87,2.23,-9.99,-12.81,18.15,-15.93,-39.41,-58.05,-60.63,জ
-9.79,2.01,-1.15,-12.77,-15.16,16.96,-16.11,-39.47,-59.61,-63.14,জ
-9.9,3.83,3.84,-6.67,-9.5,18.08,-18.52,-42.52,-60.32,-62.44,জ
-12.53,3.72,2.93,-9.96,-13.18,18.05,-15.58,-38.79,-57.25,-60.31,জ
-9.87,3.22,1.87,-10.57,-12.34,18.93,-17.05,-40.7,-59.47,-62.52,জ
-10.76,3.93,2.34,-9.51,-13.17,19.94,-17.46,-41.09,-59.54,-61.63,জ
-10.43,3.89,3.46,-8.16,-11.74,20.1,-17.75,-41.01,-59.03,-61.14,জ
-10.81,3.64,3.0,-9.36,-12.47,18.76,-17.12,-40.62,-59.05,-61.5,জ
-11.64,2.97,1.13,-11.03,-13.99,18.08,-16.4,-39.84,-58.95,-61.35,জ
-13.29,2.37,0.16,-12.6,-15.47,16.68,-16.42,-39.54,-59.4,-62.55,জ
-6.11,4.48,2.51,-1.96,-4.08,25.25,-18.45,-45.02,-60.87,-63.13,জ
-7.37,3.35,1.19,-2.99,-5.73,24.31,-17.21,-43.0,-59.52,-61.56,জ
-7.21,2.1,-1.37,-5.76,-9.0,23.47,-17.93,-43.79,-61.2,-62.88,জ
-5.94,1.93,-1.05,-5.46,-8.33,24.68,-18.25,-44.15,-61.52,-63.11,জ
-7.11,0.87,-3.08,-8.25,-10.93,23.47,-17.58,-43.47,-61.35,-63.75,জ
-5.39,0.6,-1.63,-6.08,-9.14,22.98,-18.66,-45.42,-61.98,-63.27,জ
-7.15,-0.62,-4.67,-9.39,-12.48,21.97,-17.78,-44.8,-61.85,-63.74,জ
-6.32,-1.08,-5.88,-10.06,-12.7,21.5,-18.69,-46.03,-63.34,-65.03,জ
-5.86,-2.81,-6.88,-11.37,-14.03,19.97,-17.93,-45.15,-63.31,-65.13,জ
-5.07,-2.47,-5.58,-9.91,-12.68,21.12,-19.1,-46.44,-64.36,-66.26,জ
-5.8,-2.75,-7.27,-11.61,-13.36,20.6,-18.72,-46.12,-65.03,-67.35,জ
-5.35,-2.33,-5.84,-9.87,-12.25,20.7,-19.03,-46.62,-65.35,-67.29,জ
-5.41,-4.19,-9.56,-12.01,-13.37,19.45,-18.53,-45.68,-65.41,-67.86,জ
-4.11,-3.79,-8.63,-12.54,-13.48,18.86,-18.55,-46.03,-66.18,-69.33,জ
-3.78,-3.35,-8.44,-12.66,-13.95,20.39,-18.72,-45.8,-65.97,-69.03,জ
-4.52,-3.38,-8.72,-13.43,-14.5,19.99,-18.38,-45.68,-66.06,-68.91,জ
-4.53,-4.36,-9.67,-12.8,-13.3,19.23,-18.44,-45.8,-66.84,-69.49,জ
-4.45,-3.79,-8.82,-13.1,-14.14,19.39,-18.56,-45.86,-66.21,-69.09,জ
-3.96,-3.81,-9.02,-13.0,-13.99,19.51,-18.33,-45.71,-66.1,-68.63,জ
-5.02,-3.5,-7.99,-12.0,-13.55,19.25,-19.08,-46.41,-65.71,-67.94,জ
-10.61,4.55,1.63,-12.84,-19.27,22.44,-14.77,-36.27,-52.1,-54.47,জ
-10.57,4.15,1.48,-14.31,-21.51,22.13,-14.28,-35.13,-51.43,-54.61,জ
-11.92,3.27,0.61,-15.73,-23.21,19.04,-13.91,-34.5,-51.2,-54.82,জ
-12.37,3.15,1.31,-13.84,-21.09,20.29,-14.66,-34.43,-51.26,-54.7,জ
-11.04,1.44,-0.57,-16.35,-23.29,18.24,-14.27,-33.67,-52.06,-56.41,জ
-8.72,-0.38,-3.35,-18.15,-23.98,16.53,-15.96,-35.59,-55.18,-59.76,জ
-10.6,0.74,-2.12,-18.14,-24.43,16.41,-14.72,-33.86,-53.45,-58.41,জ
-9.38,0.05,-3.2,-18.43,-24.17,16.32,-15.19,-34.54,-54.56,-59.5,জ
-7.22,-0.5,-3.77,-17.19,-23.31,16.1,-17.38,-36.03,-55.41,-59.3,জ
-10.77,0.31,-3.02,-16.47,-22.64,16.43,-16.3,-34.77,-53.88,-57.15,জ
-10.55,1.09,-1.94,-16.14,-22.82,16.45,-16.11,-34.36,-53.01,-56.92,জ
-13.05,2.65,-0.16,-13.34,-19.63,19.09,-16.24,-35.26,-52.78,-55.92,জ
-10.44,1.58,-1.6,-14.11,-20.11,19.67,-16.92,-36.33,-54.12,-56.92,জ
-11.98,1.44,-1.64,-15.48,-21.14,18.62,-16.13,-34.85,-53.29,-56.89,জ
-8.75,1.16,-1.9,-14.24,-19.66,20.78,-17.4,-36.47,-54.79,-57.86,জ
-10.39,0.14,-3.76,-17.45,-22.98,18.16,-16.13,-35.09,-54.3,-58.62,জ
-11.43,0.44,-4.79,-18.98,-23.72,16.49,-16.7,-35.04,-55.51,-59.9,জ
-9.65,-0.82,-4.54,-16.6,-20.87,17.61,-17.35,-36.49,-56.3,-60.13,জ
-5.11,8.75,6.32,0.89,-6.29,24.85,-10.41,-35.21,-53.98,-58.79,জ
-11.32,0.81,-2.55,-14.45,-17.92,18.09,-11.2,-33.04,-53.84,-57.61,জ
-8.93,-1.55,-4.13,-13.26,-15.09,18.05,-11.19,-33.57,-54.22,-56.83,জ
-12.07,-1.68,-5.78,-16.06,-18.47,17.68,-10.19,-32.23,-53.33,-56.49,জ
-8.53,-3.03,-6.47,-15.48,-17.02,17.07,-10.44,-32.52,-54.45,-57.26,জ
-6.33,-2.91,-5.81,-13.49,-14.97,18.45,-12.0,-34.32,-55.88,-58.07,জ
-9.6,-3.18,-7.21,-16.35,-18.13,16.79,-10.89,-33.27,-55.16,-58.05,জ
-10.15,-2.98,-7.73,-17.71,-20.34,16.52,-10.76,-32.69,-54.38,-58.08,জ
-10.25,-3.57,-9.07,-18.64,-20.58,17.12,-11.05,-32.76,-54.9,-58.46,জ
-7.66,-3.86,-8.25,-16.75,-18.78,17.11,-11.82,-33.94,-55.77,-58.96,জ
-8.78,-3.05,-7.37,-16.27,-18.26,18.11,-11.56,-33.6,-55.25,-58.28,জ
0.38,4.24,1.92,-12.58,-16.92,25.39,-13.88,-37.73,-57.37,-60.68,জ
1.75,2.4,0.89,-12.4,-15.98,23.69,-15.19,-39.29,-59.87,-62.76,জ
-0.61,2.29,0.8,-12.78,-15.19,26.62,-14.62,-37.44,-58.68,-61.92,জ
-1.41,-8.21,-11.12,-18.49,-18.86,22.4,-19.73,-40.33,-64.9,-68.33,জ
-2.04,-4.92,-7.24,-13.66,-15.43,24.64,-20.2,-40.51,-63.78,-65.98,জ
-2.17,-5.27,-8.07,-14.31,-15.46,24.59,-20.05,-40.21,-63.9,-66.06,জ
-1.26,-5.27,-7.68,-13.58,-15.19,26.05,-20.14,-40.21,-63.88,-66.05,জ
-2.58,-5.67,-8.38,-15.02,-16.57,26.8,-20.2,-40.12,-64.08,-66.61,জ
-1.33,-5.62,-8.45,-14.57,-15.9,24.03,-20.37,-40.69,-64.21,-66.61,জ
-1.47,-6.13,-9.33,-16.04,-17.18,25.24,-20.22,-40.29,-64.06,-66.56,জ
-1.93,-5.51,-8.37,-15.41,-16.79,25.37,-20.14,-40.45,-63.8,-66.45,জ
-2.21,-6.0,-8.82,-16.39,-17.82,25.06,-20.68,-40.6,-64.01,-66.66,জ
-1.29,-6.62,-9.71,-16.96,-18.06,25.36,-20.83,-40.55,-64.13,-66.98,জ
-3.96,-6.25,-9.41,-17.47,-18.54,23.56,-19.76,-39.74,-63.43,-66.37,জ
-6.6,6.71,3.71,-4.17,-8.56,24.33,-16.43,-41.27,-59.97,-63.39,জ
-2.92,4.66,1.03,-4.76,-6.99,23.61,-15.87,-40.73,-61.1,-64.9,জ
-5.49,5.53,2.16,-6.29,-8.74,22.48,-15.52,-40.2,-59.61,-63.2,জ
-2.71,4.13,0.65,-5.43,-8.04,23.43,-16.23,-42.15,-62.3,-65.62,জ
-4.47,3.18,-0.72,-7.87,-9.65,21.37,-16.04,-40.79,-61.59,-65.65,জ
-6.85,3.51,-0.68,-9.96,-12.06,21.9,-15.06,-38.77,-58.9,-62.96,জ
-4.47,3.91,1.05,-6.61,-8.04,24.59,-16.47,-41.12,-60.66,-63.78,জ
-3.37,1.3,-2.54,-10.63,-11.98,21.51,-15.7,-40.01,-61.25,-64.07,জ
-2.97,0.82,-3.0,-10.99,-12.53,21.37,-15.85,-39.99,-61.34,-63.91,জ
-3.82,0.98,-2.22,-10.31,-11.92,21.81,-15.81,-39.87,-61.37,-64.0,জ
-3.59,1.87,-0.67,-8.58,-10.26,23.18,-16.27,-39.91,-60.5,-62.68,জ
-4.28,1.6,-1.19,-9.41,-11.14,23.2,-16.66,-40.62,-61.08,-63.75,জ
-3.41,0.91,-1.78,-9.39,-10.85,23.28,-17.2,-41.16,-61.82,-64.25,জ
-3.81,0.32,-3.11,-11.47,-12.85,21.83,-16.71,-40.4,-61.52,-64.24,জ
-4.23,0.37,-3.38,-11.34,-12.36,21.9,-16.2,-40.34,-61.72,-64.67,জ
-3.3,0.43,-2.93,-10.29,-10.47,22.66,-16.88,-40.86,-62.05,-64.92,জ
-2.28,0.76,-1.87,-9.35,-10.06,23.03,-17.23,-41.43,-62.48,-65.24,জ
-6.29,1.71,-0.94,-9.48,-10.41,23.78,-15.18,-38.66,-59.22,-61.68,জ
-5.05,1.82,-0.54,-9.16,-10.47,24.47,-16.14,-39.37,-59.27,-61.91,জ
-5.65,1.23,-2.33,-11.5,-13.23,22.88,-15.75,-39.15,-59.19,-61.9,জ
-6.34,1.79,-2.11,-11.04,-12.04,24.15,-18.01,-40.49,-60.36,-63.13,জ
-4.23,0.57,-1.67,-8.87,-8.99,24.66,-18.55,-41.37,-62.11,-64.62,জ
-5.92,-0.41,-4.16,-11.74,-11.54,22.7,-17.09,-39.76,-61.5,-64.84,জ
-3.69,-1.67,-6.01,-14.31,-14.31,22.36,-18.01,-40.83,-63.03,-66.48,জ
-3.31,-0.74,-3.8,-10.93,-10.83,22.68,-18.79,-42.08,-63.61,-66.37,জ
-3.31,0.42,-2.7,-9.67,-9.6,25.05,-19.07,-42.36,-63.67,-66.43,জ
-4.39,-1.38,-6.08,-14.08,-14.12,22.74,-17.63,-39.65,-62.29,-65.3,জ
-2.75,-2.62,-6.31,-12.7,-12.06,22.39,-19.21,-41.71,-64.23,-67.16,জ
-14.56,3.46,0.23,-12.89,-13.4,21.03,-13.37,-37.38,-59.7,-63.17,জ
-14.82,1.95,-1.14,-15.3,-16.58,19.93,-13.55,-37.32,-59.58,-63.37,জ
-11.19,1.46,-2.33,-14.65,-14.99,21.73,-14.98,-39.18,-62.6,-66.07,জ
-12.96,2.81,-2.31,-16.88,-17.43,20.36,-13.21,-36.99,-60.58,-64.63,জ
-12.79,1.26,-3.42,-17.47,-17.8,19.4,-13.13,-37.15,-60.64,-64.19,জ
-11.92,2.72,-1.03,-14.09,-14.78,21.3,-14.29,-38.35,-61.59,-64.92,জ
-10.74,1.95,-1.35,-14.86,-15.85,21.44,-14.16,-38.14,-61.34,-64.46,জ
-10.47,1.65,-2.18,-15.1,-15.74,21.0,-14.48,-38.47,-61.75,-64.86,জ
-11.65,1.52,-2.48,-15.69,-16.14,21.68,-14.61,-38.38,-61.64,-64.84,জ
-10.8,2.01,-1.84,-15.46,-16.88,22.73,-15.52,-39.46,-61.68,-64.83,জ
-10.54,0.93,-3.47,-15.93,-16.29,21.02,-14.69,-38.76,-62.76,-66.05,জ
-9.05,0.34,-3.82,-15.05,-15.33,21.53,-15.29,-39.37,-63.29,-66.12,জ
-11.14,1.66,-1.86,-13.94,-14.98,22.88,-14.91,-38.93,-61.65,-64.11,জ
-9.09,1.09,-1.98,-12.91,-13.72,22.92,-15.85,-40.09,-62.62,-64.5,জ
-8.32,0.42,-3.19,-15.05,-16.42,21.88,-15.75,-39.97,-63.23,-65.91,জ
-7.98,0.53,-2.72,-13.36,-13.99,23.39,-16.47,-40.92,-63.75,-65.94,জ
-7.15,0.18,-4.38,-14.03,-14.81,23.14,-16.81,-40.86,-63.92,-66.49,জ
-7.32,-0.3,-3.26,-13.11,-13.43,22.61,-16.63,-41.15,-64.38,-67.0,জ
-7.98,-0.17,-3.9,-14.5,-15.33,22.1,-15.85,-40.21,-63.77,-66.15,জ
-8.18,-0.3,-3.55,-14.22,-14.95,21.9,-16.02,-40.53,-63.67,-66.4,জ
-7.05,-0.67,-4.15,-14.76,-15.44,22.06,-16.51,-40.97,-64.02,-66.52,জ
-7.17,-1.01,-4.63,-15.21,-15.8,21.6,-16.22,-40.67,-64.57,-67.02,জ
-7.6,-1.2,-4.86,-15.66,-16.14,21.04,-15.97,-40.1,-63.98,-66.63,জ
-7.57,-1.17,-5.5,-16.66,-17.26,21.51,-15.79,-39.96,-64.1,-66.99,জ
-6.75,-0.34,-3.02,-12.93,-13.58,22.06,-16.73,-41.24,-64.28,-66.17,জ
-7.06,-0.05,-2.67,-13.53,-14.29,22.95,-16.68,-40.5,-63.37,-65.51,জ
-19.33,4.1,2.23,-16.75,-18.97,24.77,-14.31,-40.86,-61.62,-65.45,জ
-18.54,4.2,2.6,-14.46,-17.22,26.05,-15.33,-41.96,-63.54,-65.63,জ
-16.89,3.46,1.42,-14.79,-17.89,25.66,-15.52,-42.18,-63.08,-65.84,জ
-16.63,2.4,-1.07,-16.17,-18.98,25.11,-15.74,-42.24,-63.87,-66.76,জ
-15.72,1.75,-2.24,-14.94,-17.82,25.04,-16.22,-42.78,-64.22,-66.95,জ
-16.15,0.84,-4.88,-16.62,-19.49,24.96,-16.14,-42.0,-63.76,-67.03,জ
-14.99,0.0,-5.23,-15.52,-18.07,25.4,-16.86,-42.87,-64.73,-67.32,জ
-15.13,0.28,-4.98,-15.59,-18.47,24.71,-16.73,-42.48,-64.28,-67.21,জ
-15.44,0.44,-4.84,-15.7,-18.62,24.68,-16.89,-42.75,-64.63,-67.46,জ
-14.19,0.64,-4.24,-14.7,-17.8,25.63,-17.56,-43.19,-64.33,-66.93,জ
-14.77,-0.48,-5.29,-15.85,-18.93,24.46,-16.46,-42.38,-64.56,-67.3,জ
-17.96,-1.53,-8.54,-20.81,-24.25,22.25,-14.11,-38.4,-61.92,-66.85,জ
-15.16,-2.1,-8.35,-18.92,-22.24,22.95,-15.51,-39.96,-62.88,-66.84,জ
-13.85,-2.04,-7.89,-17.56,-20.42,23.45,-16.84,-42.11,-64.85,-68.46,জ
-12.09,-3.3,-10.01,-19.62,-22.11,23.34,-17.59,-42.94,-66.07,-70.29,জ
-12.26,-2.96,-9.0,-18.32,-20.82,22.8,-17.48,-43.02,-66.13,-70.15,জ
-9.52,-4.71,-11.2,-19.41,-21.45,21.87,-18.32,-44.62,-68.22,-71.91,জ
-12.42,-3.32,-9.89,-19.71,-22.44,22.09,-17.12,-42.48,-66.04,-70.03,জ
-15.41,-2.73,-9.67,-20.12,-22.79,21.64,-15.31,-39.85,-63.58,-67.61,জ
-14.21,-2.0,-8.75,-19.22,-22.42,22.96,-16.13,-41.03,-64.21,-68.33,জ
-13.72,-3.31,-10.61,-20.15,-22.58,22.08,-16.91,-41.69,-65.61,-69.83,জ
-13.46,-3.09,-9.84,-19.76,-22.1,22.29,-16.59,-41.9,-65.16,-69.25,জ
-12.51,-2.74,-8.73,-18.31,-21.47,22.92,-17.34,-42.5,-65.61,-69.33,জ
-11.98,-3.78,-10.43,-19.72,-22.2,22.47,-17.56,-43.04,-66.62,-70.74,জ
-11.49,-4.21,-10.73,-19.27,-21.77,22.51,-17.63,-43.19,-66.74,-70.63,জ
-11.0,-3.74,-10.29,-19.25,-21.68,23.26,-18.01,-43.5,-66.76,-70.66,জ
-11.48,-3.96,-10.46,-19.32,-21.6,22.57,-18.09,-43.33,-67.18,-71.06,জ
-11.24,-4.28,-10.61,-19.17,-21.59,22.22,-17.79,-43.35,-66.54,-70.49,জ
-12.15,-3.33,-9.65,-18.56,-21.11,23.51,-17.88,-43.11,-66.11,-69.92,জ
-10.74,-4.54,-11.07,-19.14,-21.08,22.41,-18.58,-44.07,-67.63,-71.01,জ
-11.1,-4.66,-10.82,-19.26,-21.31,23.03,-18.65,-44.01,-67.27,-71.21,জ
-12.05,-5.76,-14.26,-20.05,-22.58,22.22,-14.12,-41.64,-62.69,-67.22,জ
-11.25,-5.1,-13.76,-20.23,-22.63,22.65,-14.44,-41.45,-62.82,-67.39,জ
