p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
-45.33,50.16,62.66,59.57,60.26,-112.47,-51.57,-100.98,-124.43,-124.84,আ
-45.81,50.47,62.2,59.25,59.55,-114.67,-54.96,-105.9,-125.87,-127.12,আ
-45.97,49.77,60.15,55.89,57.18,-116.39,-55.76,-110.69,-131.04,-131.25,আ
-45.02,44.12,52.48,51.73,54.0,-119.56,-69.0,-117.28,-130.55,-132.52,আ
-48.2,47.5,55.18,51.14,51.68,-116.99,-66.91,-121.22,-135.72,-138.46,আ
-49.33,43.46,52.75,50.81,51.74,-122.89,-66.14,-114.16,-127.0,-130.83,আ
-48.58,44.28,52.82,51.4,52.59,-123.31,-68.1,-118.07,-129.22,-132.15,আ
-49.36,45.51,53.79,51.66,51.78,-121.64,-65.49,-117.57,-130.67,-134.42,আ
-47.49,45.53,54.46,52.71,53.2,-123.27,-63.41,-112.99,-126.76,-130.39,আ
-48.35,43.85,52.46,51.42,52.12,-125.16,-64.18,-113.51,-126.15,-129.96,আ
-48.31,46.11,55.64,53.62,53.45,-121.1,-60.01,-111.13,-125.84,-129.71,আ
-45.8,48.6,57.29,54.28,54.3,-127.13,-62.25,-115.97,-130.57,-133.29,আ
-45.98,48.8,57.33,54.17,53.48,-124.97,-62.97,-116.35,-130.59,-133.89,আ
-46.4,50.04,61.66,59.54,58.81,-115.48,-50.83,-98.57,-117.93,-125.07,আ
-42.28,49.52,59.07,56.62,55.29,-123.0,-62.91,-114.02,-130.21,-133.75,আ
-41.27,51.51,60.68,56.82,55.87,-123.86,-65.11,-119.84,-133.18,-136.64,আ
-45.01,49.1,54.03,53.86,52.01,-128.01,-71.94,-130.52,-139.55,-144.55,আ
-46.42,49.24,54.81,54.41,52.43,-126.06,-69.31,-128.81,-137.67,-142.75,আ
-54.87,45.06,50.11,50.73,49.97,-151.99,-71.03,-122.39,-134.47,-140.22,আ
-57.79,44.58,50.25,50.33,48.53,-139.03,-67.93,-120.68,-134.12,-140.16,আ
-56.26,44.31,50.9,51.34,49.78,-145.41,-66.73,-118.86,-131.92,-138.17,আ
-58.23,43.87,47.78,48.77,48.15,-145.74,-73.16,-125.39,-137.71,-142.15,আ
-57.75,46.24,52.58,52.45,51.23,-148.58,-68.06,-120.16,-133.75,-140.38,আ
-61.09,47.05,53.59,53.6,51.89,-148.09,-67.3,-118.25,-131.77,-139.18,আ
-59.54,47.21,56.78,56.24,54.75,-135.08,-58.35,-108.14,-123.25,-131.91,আ
-51.11,50.57,57.88,56.09,54.82,-122.45,-64.11,-121.52,-137.22,-143.2,আ
-45.72,48.55,56.22,55.47,56.06,-121.01,-62.38,-117.05,-132.06,-135.12,আ
-51.07,46.86,55.8,55.26,55.08,-126.55,-59.1,-110.42,-124.67,-129.74,আ
-53.1,49.39,58.86,57.85,57.47,-125.2,-56.65,-109.32,-124.34,-129.17,আ
-54.52,47.54,57.29,56.3,56.07,-134.87,-58.6,-106.93,-123.55,-129.88,আ
-56.21,48.76,58.0,56.25,55.46,-136.15,-60.37,-111.25,-128.15,-134.01,আ
-58.61,48.79,58.06,56.02,55.31,-140.98,-59.85,-110.69,-127.15,-132.6,আ
-58.24,49.35,59.01,56.65,55.78,-139.4,-58.5,-109.62,-126.95,-132.92,আ
-58.02,48.37,57.32,55.88,55.2,-142.36,-61.03,-111.27,-128.83,-134.79,আ
-48.1,47.32,54.2,52.36,54.36,-137.19,-71.99,-128.23,-142.61,-144.16,আ
-43.65,51.26,58.82,56.78,58.33,-139.0,-70.63,-129.28,-144.42,-146.59,আ
-43.73,49.4,57.4,55.25,56.72,-143.32,-69.33,-123.99,-139.35,-142.65,আ
-44.34,50.39,58.8,55.72,56.4,-142.45,-69.5,-123.76,-140.71,-144.96,আ
-45.21,50.86,59.75,56.78,57.5,-141.55,-66.95,-122.48,-139.66,-143.85,আ
-45.55,51.57,60.06,57.22,57.73,-141.39,-67.94,-124.79,-140.97,-145.21,আ
-45.67,52.28,61.06,58.67,59.39,-141.98,-69.67,-126.25,-141.53,-145.05,আ
-44.72,51.65,61.09,59.82,60.37,-142.1,-66.89,-122.39,-137.84,-141.68,আ
-44.94,52.65,62.2,60.65,61.31,-141.99,-67.98,-124.2,-139.88,-144.26,আ
-44.65,53.03,62.64,61.06,62.12,-143.1,-66.54,-122.92,-138.78,-142.79,আ
-46.63,53.59,63.49,62.05,62.44,-141.69,-64.65,-121.46,-137.34,-141.99,আ
-50.93,53.2,63.63,62.53,63.33,-148.23,-63.22,-118.24,-135.26,-138.58,আ
-44.4,55.43,64.81,61.37,61.63,-136.58,-65.17,-129.63,-147.63,-151.78,আ
-37.85,53.1,61.26,59.78,60.58,-145.59,-72.3,-129.98,-144.63,-148.82,আ
-49.8,51.15,65.15,64.24,63.9,-127.59,-49.85,-100.49,-125.95,-132.24,আ
-50.06,51.63,64.73,64.82,65.45,-126.04,-50.19,-98.06,-119.57,-123.51,আ
-47.34,53.37,66.09,65.45,66.15,-130.66,-53.97,-104.7,-129.62,-134.63,আ
-48.06,54.01,66.01,64.45,65.45,-129.46,-56.8,-109.88,-132.2,-136.0,আ
-51.09,53.45,64.43,61.76,63.5,-126.79,-60.26,-115.24,-132.07,-139.57,আ
-49.97,48.87,60.34,60.86,63.61,-137.18,-60.14,-104.56,-118.2,-121.29,আ
-52.93,50.58,62.44,62.39,64.47,-131.71,-57.28,-104.24,-119.76,-122.79,আ
-52.02,52.47,64.73,64.64,66.43,-132.41,-56.06,-103.7,-122.1,-125.56,আ
-49.59,51.97,64.31,64.79,67.04,-134.04,-54.32,-98.45,-117.36,-119.54,আ
-54.11,51.5,64.9,64.87,66.94,-130.3,-52.61,-99.49,-120.51,-122.65,আ
-53.59,51.69,64.03,63.34,65.55,-134.29,-55.55,-103.49,-123.31,-124.53,আ
-55.03,52.66,64.89,63.88,65.21,-133.6,-55.97,-106.28,-127.59,-130.98,আ
-54.8,53.04,65.73,64.69,66.44,-134.74,-54.03,-103.71,-124.55,-126.24,আ
